INFO 2024-09-28 09:10:42,755 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-28 09:10:45,029 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\middleware\security.py first seen with mtime 1727535194.0162976
DEBUG 2024-09-28 09:10:45,030 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\migrations\0009_alter_user_last_name_max_length.py first seen with mtime 1727535192.0155094
DEBUG 2024-09-28 09:10:45,030 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\migrations\__init__.py first seen with mtime 1727535192.0176415
DEBUG 2024-09-28 09:10:45,031 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\migrations\0008_alter_user_username_max_length.py first seen with mtime 1727535192.0144875
DEBUG 2024-09-28 09:10:45,036 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\contenttypes\migrations\0001_initial.py first seen with mtime 1727535192.1826093
DEBUG 2024-09-28 09:10:45,038 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\encodings\idna.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:10:45,040 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\migrations\recorder.py first seen with mtime 1727535193.9025912
DEBUG 2024-09-28 09:10:45,041 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1727535193.2803607
DEBUG 2024-09-28 09:10:45,042 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\migrations\0002_logentry_remove_auto_add.py first seen with mtime 1727535191.4505873
DEBUG 2024-09-28 09:10:45,042 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1727535193.2836685
DEBUG 2024-09-28 09:10:45,044 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\middleware\common.py first seen with mtime 1727535194.0128536
DEBUG 2024-09-28 09:10:45,044 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1727535193.2847722
DEBUG 2024-09-28 09:10:45,045 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\sessions\migrations\__init__.py first seen with mtime 1727535193.456606
DEBUG 2024-09-28 09:10:45,046 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\sql\compiler.py first seen with mtime 1727535193.937047
DEBUG 2024-09-28 09:11:21,171 autoreload File D:\New folder\Inventory\inventory\inventory\settings.py previous mtime: 1727539841.6033611, current mtime: 1727539881.0783634
DEBUG 2024-09-28 09:11:21,171 autoreload D:\New folder\Inventory\inventory\inventory\settings.py notified as changed. Signal results: [(<function template_changed at 0x000001302251D1C0>, None), (<function translation_file_changed at 0x00000130234874C0>, None)].
INFO 2024-09-28 09:11:21,171 autoreload D:\New folder\Inventory\inventory\inventory\settings.py changed, reloading.
INFO 2024-09-28 09:11:53,409 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-28 09:11:53,410 autoreload Waiting for apps ready_event.
DEBUG 2024-09-28 09:11:53,751 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-09-28 09:11:53,779 autoreload Watching dir D:\New folder\Inventory\inventory\locale with glob **/*.mo.
DEBUG 2024-09-28 09:11:53,779 autoreload Watching dir D:\New folder\Inventory\inventory\user_inventory\locale with glob **/*.mo.
DEBUG 2024-09-28 09:11:54,027 utils (0.015) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2024-09-28 09:11:54,032 utils (0.000) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2024-09-28 09:11:54,092 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\response.py first seen with mtime 1727535194.0267472
DEBUG 2024-09-28 09:11:54,092 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1727535193.6767838
DEBUG 2024-09-28 09:11:54,092 autoreload File D:\New folder\Inventory\inventory\inventory\settings.py first seen with mtime 1727539892.5715978
DEBUG 2024-09-28 09:11:54,092 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\_parsers\helpers.py first seen with mtime 1727536050.660464
DEBUG 2024-09-28 09:11:54,092 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1727535190.9506485
DEBUG 2024-09-28 09:11:54,092 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\unittest\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,093 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1727535193.6994386
DEBUG 2024-09-28 09:11:54,095 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1727535191.7946188
DEBUG 2024-09-28 09:11:54,095 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework_simplejwt\settings.py first seen with mtime 1727535885.1747503
DEBUG 2024-09-28 09:11:54,095 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1727535193.6756866
DEBUG 2024-09-28 09:11:54,095 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1727535193.8220754
DEBUG 2024-09-28 09:11:54,095 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,095 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\constants.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,095 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1727535192.9018104
DEBUG 2024-09-28 09:11:54,095 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\utils.py first seen with mtime 1727535193.9220915
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\conf\urls\__init__.py first seen with mtime 1727535190.9457512
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\backends\base.py first seen with mtime 1727535194.0286362
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1727535193.9335625
DEBUG 2024-09-28 09:11:54,096 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\platform.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1727535193.8972275
DEBUG 2024-09-28 09:11:54,096 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,096 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\zipfile\__init__.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\__init__.py first seen with mtime 1727535808.6755517
DEBUG 2024-09-28 09:11:54,096 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1727535194.1087885
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1727535190.9486678
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1727535193.8180869
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1727535194.0982575
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1727535194.0947392
DEBUG 2024-09-28 09:11:54,097 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\bz2.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1727535191.6005177
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\template\exceptions.py first seen with mtime 1727535194.0235763
DEBUG 2024-09-28 09:11:54,097 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1727535191.8026
DEBUG 2024-09-28 09:11:54,097 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1727535194.0856981
DEBUG 2024-09-28 09:11:54,098 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1727535191.789614
DEBUG 2024-09-28 09:11:54,098 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,098 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1727535191.798937
DEBUG 2024-09-28 09:11:54,098 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,098 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,098 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1727535191.799609
DEBUG 2024-09-28 09:11:54,098 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\unittest\suite.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,099 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\apps\__init__.py first seen with mtime 1727535190.580436
DEBUG 2024-09-28 09:11:54,099 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\re\_casefix.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,099 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\taskgroups.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,099 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1727535190.959495
DEBUG 2024-09-28 09:11:54,099 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_itertools.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,099 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\nturl2path.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,099 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\abc.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,100 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\format_helpers.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,100 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1727535190.9565027
DEBUG 2024-09-28 09:11:54,100 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\http\cookies.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,100 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\files\locks.py first seen with mtime 1727535193.70897
DEBUG 2024-09-28 09:11:54,100 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\__init__.py first seen with mtime 1727535194.053082
DEBUG 2024-09-28 09:11:54,100 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\settings.py first seen with mtime 1727535794.569627
DEBUG 2024-09-28 09:11:54,100 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1727535193.8201513
DEBUG 2024-09-28 09:11:54,100 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\core\management\base.py first seen with mtime 1727535193.7331946
DEBUG 2024-09-28 09:11:54,100 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_adapters.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\redis\asyncio\utils.py first seen with mtime 1727536050.6725497
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1727535794.667786
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\psycopg2\_ipaddress.py first seen with mtime 1727535534.3934364
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\contrib\postgres\fields\citext.py first seen with mtime 1727535192.9315298
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\tree.py first seen with mtime 1727535194.081828
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1727535189.2690506
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\asgiref\__init__.py first seen with mtime 1727535190.3258097
DEBUG 2024-09-28 09:11:54,101 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\DLLs\unicodedata.pyd first seen with mtime 1717728902.0
DEBUG 2024-09-28 09:11:54,101 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_futures.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,101 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1727535194.060905
DEBUG 2024-09-28 09:11:54,102 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\urllib\response.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,102 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1727535194.0357172
DEBUG 2024-09-28 09:11:54,102 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\email\base64mime.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,102 autoreload File D:\New folder\Inventory\env\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1727535193.9457128
DEBUG 2024-09-28 09:11:54,102 autoreload File D:\New folder\Inventory\env\Lib\site-packages\sqlparse\sql.py first seen with mtime 1727535189.261042
DEBUG 2024-09-28 09:11:54,102 autoreload File C:\Users\Lenovo\AppData\Local\Programs\Python\Python312\Lib\operator.py first seen with mtime 1717728852.0
DEBUG 2024-09-28 09:11:54,102 autoreload File D:\New folder\Inventory\inventory\user_inventory\models.py first seen with mtime 1727535403.1126995
